A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,Type
0.196078,0.5,0.357143,0.307692,0.407407,0.454545,0.478261,0.37037,0.25,0.230769,0.424242,0.290323,0.333333,0.521739,0.384615,0.36,0.526316,0.269231,0.233333,0,0.342857,0.36,0.4,0.45,0.423077,0.354839,0.259259,0.454545,0.52381,0.270833,0,0.817214,0.635174,0.08772,0.144471,0.163158,0.736417,0.814271,0.472158,0.746019,0.629442,0.746019,0.800727,Jogging
0.215686,0.357143,0.5,0.423077,0.259259,0.318182,0.391304,0.481481,0.375,0.205128,0.333333,0.322581,0.375,0.434783,0.346154,0.48,0.473684,0.423077,0.333333,0,0.314286,0.48,0.56,0.5,0.461538,0.290323,0.296296,0.272727,0.380952,0.25,0,0.84683,0.547965,0.105964,0.123552,0.563158,0.748164,0.810073,0.470998,0.765127,0.616244,0.765127,0.832901,Jogging
0.254902,0.25,0.464286,0.269231,0.333333,0.5,0.521739,0.444444,0.25,0.128205,0.333333,0.290323,0.416667,0.347826,0.269231,0.44,0.631579,0.384615,0.333333,0,0.457143,0.24,0.48,0.35,0.346154,0.354839,0.37037,0.5,0.619048,0.145833,0,0.863952,0.550872,0.081286,0.102028,0.489474,0.763583,0.822665,0.430394,0.765924,0.632487,0.765924,0.836533,Jogging
0.176471,0.357143,0.357143,0.461538,0.444444,0.409091,0.347826,0.518519,0.25,0.230769,0.30303,0.258065,0.416667,0.695652,0.346154,0.44,0.473684,0.423077,0.266667,0,0.371429,0.52,0.4,0.6,0.461538,0.419355,0.296296,0.272727,0.333333,0.208333,0,0.813975,0.492733,0.069474,0.079459,0.468421,0.720264,0.772298,0.400232,0.732484,0.596954,0.732484,0.781526,Jogging
0.156863,0.357143,0.357143,0.5,0.481481,0.5,0.521739,0.259259,0.3125,0.205128,0.363636,0.193548,0.583333,0.304348,0.384615,0.44,0.526316,0.538462,0.233333,0,0.142857,0.2,0.4,0.6,0.346154,0.354839,0.555556,0.681818,0.619048,0.166667,0,0.815826,0.693314,0.066482,0.102028,0.405263,0.695301,0.794334,0.389791,0.703025,0.613198,0.703025,0.765439,Jogging
0.196078,0.285714,0.392857,0.461538,0.518519,0.318182,0.478261,0.444444,0.25,0.128205,0.212121,0.193548,0.541667,0.652174,0.346154,0.28,0.736842,0.346154,0.266667,0,0.285714,0.36,0.44,0.5,0.346154,0.387097,0.37037,0.590909,0.47619,0.166667,0,0.864877,0.552326,0.146198,0.11027,0.233333,0.715125,0.794334,0.393271,0.732484,0.591878,0.732484,0.79398,Jogging
0.215686,0.321429,0.25,0.461538,0.407407,0.363636,0.478261,0.518519,0.375,0.205128,0.333333,0.225806,0.458333,0.391304,0.5,0.28,0.421053,0.576923,0.5,0,0.342857,0.48,0.4,0.6,0.269231,0.322581,0.37037,0.409091,0.285714,0.291667,0,0.859787,0.590116,0.101053,0.091892,0.694737,0.777533,0.849948,0.470998,0.785032,0.64467,0.785032,0.848469,Jogging
0.196078,0.285714,0.428571,0.384615,0.333333,0.454545,0.478261,0.37037,0.375,0.205128,0.181818,0.258065,0.5,0.434783,0.461538,0.36,0.789474,0.384615,0.366667,0,0.342857,0.52,0.36,0.5,0.423077,0.290323,0.37037,0.5,0.428571,0.1875,0,0.850532,0.536337,0.060653,0.07027,0.242105,0.760646,0.762854,0.438515,0.777866,0.571574,0.777866,0.817852,Jogging
0.254902,0.285714,0.392857,0.423077,0.259259,0.545455,0.391304,0.37037,0.34375,0.205128,0.363636,0.16129,0.333333,0.478261,0.576923,0.48,0.526316,0.153846,0.433333,0,0.371429,0.48,0.4,0.35,0.5,0.193548,0.481481,0.454545,0.428571,0.1875,0,0.831097,0.517442,0.111278,0.115315,0.328069,0.770925,0.785939,0.435035,0.785032,0.612183,0.785032,0.821484,Jogging
0.156863,0.285714,0.357143,0.461538,0.333333,0.727273,0.565217,0.296296,0.28125,0.25641,0.454545,0.225806,0.291667,0.304348,0.5,0.44,0.526316,0.5,0.366667,0,0.142857,0.6,0.36,0.45,0.576923,0.354839,0.333333,0.363636,0.428571,0.229167,0,0.827857,0.593023,0.099648,0.101114,0.689474,0.740822,0.820567,0.419954,0.748408,0.643655,0.748408,0.812143,Jogging
0.137255,0.25,0.321429,0.576923,0.555556,0.5,0.652174,0.333333,0.09375,0.205128,0.393939,0.387097,0.333333,0.521739,0.269231,0.44,0.578947,0.384615,0.3,0,0.142857,0.36,0.6,0.65,0.461538,0.387097,0.37037,0.454545,0.285714,0.229167,0,0.810273,0.572674,0.184796,0.11099,0.608773,0.676211,0.811123,0.37703,0.691879,0.620305,0.691879,0.758173,Jogging
0.176471,0.357143,0.357143,0.461538,0.518519,0.363636,0.478261,0.37037,0.25,0.205128,0.30303,0.322581,0.375,0.478261,0.538462,0.28,0.368421,0.384615,0.4,0,0.2,0.32,0.4,0.65,0.461538,0.354839,0.296296,0.454545,0.52381,0.229167,0,0.832948,0.636628,0.093985,0.088288,0.842105,0.700441,0.820567,0.421114,0.714172,0.62335,0.714172,0.788791,Jogging
0.235294,0.392857,0.321429,0.384615,0.444444,0.5,0.391304,0.296296,0.28125,0.230769,0.242424,0.258065,0.416667,0.608696,0.5,0.24,0.421053,0.423077,0.433333,0,0.371429,0.32,0.36,0.55,0.423077,0.258065,0.444444,0.636364,0.428571,0.166667,0,0.863952,0.543605,0.058646,0.076705,0.789474,0.71953,0.83001,0.403712,0.735669,0.618274,0.735669,0.80384,Jogging
0.196078,0.285714,0.321429,0.269231,0.407407,0.272727,0.304348,0.592593,0.4375,0.205128,0.272727,0.387097,0.333333,0.521739,0.346154,0.48,0.684211,0.307692,0.3,0,0.228571,0.48,0.32,0.65,0.346154,0.16129,0.333333,0.636364,0.285714,0.3125,0,0.82323,0.747093,0.071208,0.087122,0.194737,0.837004,0.789087,0.532483,0.843153,0.607107,0.843153,0.858848,Jogging
0.196078,0.285714,0.285714,0.384615,0.407407,0.636364,0.347826,0.481481,0.4375,0.153846,0.272727,0.354839,0.5,0.434783,0.307692,0.32,0.473684,0.384615,0.533333,0,0.171429,0.44,0.4,0.65,0.384615,0.354839,0.444444,0.409091,0.47619,0.229167,0,0.854234,0.636628,0.096141,0.08,0.236842,0.765051,0.838405,0.422274,0.769108,0.633503,0.769108,0.831344,Jogging
0.196078,0.321429,0.25,0.384615,0.37037,0.590909,0.478261,0.407407,0.3125,0.25641,0.30303,0.354839,0.291667,0.391304,0.538462,0.36,0.368421,0.461538,0.333333,0,0.285714,0.48,0.28,0.5,0.269231,0.387097,0.37037,0.454545,0.47619,0.3125,0,0.857936,0.680233,0.118219,0.083072,0.778947,0.773862,0.837356,0.480278,0.777866,0.634518,0.777866,0.846393,Jogging
0.215686,0.285714,0.321429,0.5,0.555556,0.363636,0.347826,0.407407,0.28125,0.25641,0.30303,0.387097,0.333333,0.478261,0.5,0.48,0.473684,0.423077,0.366667,0,0.285714,0.56,0.28,0.55,0.346154,0.322581,0.407407,0.5,0.380952,0.25,0,0.808422,0.600291,0.078362,0.101749,0.278947,0.709251,0.777545,0.441995,0.726911,0.6,0.726911,0.781007,Jogging
0.176471,0.321429,0.321429,0.576923,0.333333,0.5,0.521739,0.333333,0.34375,0.205128,0.363636,0.322581,0.375,0.478261,0.307692,0.36,0.526316,0.423077,0.433333,0,0.257143,0.48,0.48,0.4,0.461538,0.354839,0.333333,0.409091,0.428571,0.25,0,0.837112,0.579942,0.097975,0.072672,0.273684,0.723201,0.853095,0.436195,0.737261,0.654822,0.737261,0.816814,Jogging
0.058824,0.071429,0.142857,0.230769,0.185185,0.227273,0.173913,0.111111,0.09375,0,0.121212,0.129032,0.208333,0.217391,0.076923,0.08,0.157895,0.115385,0.133333,0,0.085714,0.24,0.2,0.05,0.115385,0.129032,0.148148,0.227273,0.238095,0.020833,0,0.599722,0.593023,0.284211,0.069498,0.105263,0.218062,0.280168,0.135731,0.643312,0.764467,0.643312,0.255319,Jogging
0.294118,0.5,0.321429,0.269231,0.407407,0.409091,0.217391,0.148148,0.375,0.282051,0.393939,0.16129,0.5,0.869565,0.153846,0.32,0.578947,0.269231,0.233333,0,0.8,0.36,0.44,0.3,0.346154,0.193548,0.296296,0.545455,0.333333,0.125,0,0.79963,0.232558,0.049263,0.078249,0.5,0.625551,0.802728,0.433875,0.675159,0.637563,0.675159,0.741048,Jogging
0.098039,0.535714,0.392857,0.5,0.37037,0.272727,0.304348,0.333333,0.5,0.230769,0.363636,0.387097,0.583333,0.347826,0.307692,0.36,0.473684,0.346154,0.166667,0,0.485714,0.6,0.4,0.5,0.384615,0.225806,0.481481,0.318182,0.333333,0.166667,0,0.796853,0.302326,0.119027,0.101114,0.147368,0.622614,0.821616,0.399072,0.666401,0.646701,0.666401,0.736897,Jogging
0.215686,0.428571,0.428571,0.346154,0.333333,0.409091,0.391304,0.37037,0.3125,0.307692,0.333333,0.419355,0.333333,0.695652,0.230769,0.44,0.210526,0.423077,0.333333,0,0.342857,0.36,0.52,0.6,0.192308,0.322581,0.407407,0.590909,0.333333,0.208333,0,0.805183,0.44186,0.074855,0.080541,0.626316,0.621145,0.807975,0.412993,0.65207,0.628426,0.65207,0.719253,Jogging
0.098039,0.571429,0.428571,0.423077,0.333333,0.318182,0.347826,0.296296,0.4375,0.282051,0.30303,0.387097,0.458333,0.347826,0.423077,0.28,0.526316,0.269231,0.333333,0,0.514286,0.56,0.48,0.4,0.192308,0.322581,0.518519,0.227273,0.333333,0.1875,0,0.834336,0.34157,0.067251,0.089332,0.663158,0.631424,0.83001,0.421114,0.67914,0.647716,0.67914,0.757135,Jogging
0.156863,0.25,0.357143,0.461538,0.407407,0.409091,0.521739,0.333333,0.3125,0.230769,0.333333,0.290323,0.416667,0.347826,0.307692,0.36,0.631579,0.307692,0.5,0,0.285714,0.44,0.44,0.5,0.307692,0.258065,0.444444,0.409091,0.619048,0.208333,0,0.850069,0.472384,0.115789,0.07027,0.447368,0.670338,0.819517,0.418794,0.691879,0.653807,0.691879,0.774779,Jogging
0.215686,0.357143,0.464286,0.615385,0.259259,0.318182,0.304348,0.37037,0.40625,0.179487,0.363636,0.483871,0.333333,0.26087,0.346154,0.36,0.578947,0.346154,0.366667,0,0.314286,0.48,0.52,0.6,0.423077,0.290323,0.333333,0.318182,0.380952,0.208333,0,0.816752,0.385174,0.12,0.077382,0.342105,0.58884,0.840504,0.402552,0.623408,0.670051,0.623408,0.730669,Jogging
0.196078,0.285714,0.428571,0.307692,0.481481,0.409091,0.565217,0.407407,0.3125,0.179487,0.393939,0.225806,0.583333,0.347826,0.461538,0.32,0.526316,0.423077,0.266667,0,0.171429,0.32,0.68,0.5,0.153846,0.548387,0.407407,0.5,0.333333,0.229167,0,0.810736,0.475291,0.14,0.103064,0.255263,0.619677,0.778594,0.37239,0.629777,0.603046,0.629777,0.700571,Jogging
0.196078,0.321429,0.392857,0.269231,0.37037,0.636364,0.347826,0.333333,0.40625,0.25641,0.30303,0.290323,0.416667,0.434783,0.538462,0.32,0.473684,0.346154,0.3,0,0.428571,0.4,0.4,0.4,0.384615,0.322581,0.407407,0.454545,0.47619,0.1875,0,0.837112,0.427326,0.086686,0.063963,0.784211,0.657856,0.79958,0.403712,0.683121,0.624365,0.683121,0.744681,Jogging
0.27451,0.428571,0.428571,0.423077,0.148148,0.409091,0.26087,0.444444,0.1875,0.333333,0.424242,0.258065,0.541667,0.434783,0.346154,0.4,0.263158,0.384615,0.333333,0,0.457143,0.4,0.48,0.35,0.384615,0.290323,0.333333,0.409091,0.619048,0.166667,0,0.805183,0.385174,0.076781,0.092493,0.566667,0.622614,0.81532,0.418794,0.666401,0.647716,0.666401,0.734302,Jogging
0.156863,0.464286,0.464286,0.269231,0.333333,0.5,0.304348,0.444444,0.3125,0.25641,0.363636,0.258065,0.416667,0.521739,0.423077,0.28,0.526316,0.346154,0.3,0,0.314286,0.56,0.36,0.7,0.346154,0.354839,0.333333,0.363636,0.428571,0.166667,0,0.826469,0.395349,0.096141,0.087055,0.215789,0.616006,0.79958,0.381671,0.652866,0.631472,0.652866,0.72548,Jogging
0.176471,0.321429,0.428571,0.538462,0.296296,0.454545,0.434783,0.481481,0.28125,0.128205,0.30303,0.258065,0.5,0.434783,0.423077,0.4,0.631579,0.423077,0.3,0,0.314286,0.28,0.4,0.55,0.269231,0.419355,0.444444,0.454545,0.52381,0.229167,0,0.813975,0.482558,0.231579,0.089667,0.598246,0.596182,0.773347,0.381671,0.617834,0.604061,0.617834,0.699014,Jogging
0.137255,0.321429,0.357143,0.461538,0.37037,0.545455,0.608696,0.333333,0.28125,0.25641,0.181818,0.387097,0.458333,0.434783,0.461538,0.32,0.473684,0.615385,0.366667,0,0.114286,0.36,0.32,0.6,0.384615,0.451613,0.481481,0.363636,0.619048,0.229167,0,0.847756,0.553779,0.142583,0.091892,0.580701,0.627753,0.779643,0.37471,0.634554,0.594924,0.634554,0.723404,Jogging
0.196078,0.428571,0.321429,0.423077,0.481481,0.318182,0.217391,0.37037,0.40625,0.307692,0.272727,0.419355,0.416667,0.478261,0.230769,0.48,0.473684,0.307692,0.366667,0,0.228571,0.56,0.48,0.35,0.307692,0.451613,0.222222,0.409091,0.666667,0.1875,0,0.837112,0.484012,0.162105,0.104054,0.285964,0.646109,0.805876,0.424594,0.680732,0.629442,0.680732,0.752465,Jogging
0.235294,0.428571,0.392857,0.230769,0.444444,0.590909,0.347826,0.37037,0.28125,0.230769,0.393939,0.258065,0.541667,0.347826,0.5,0.28,0.736842,0.384615,0.333333,0,0.314286,0.48,0.44,0.4,0.461538,0.258065,0.407407,0.363636,0.619048,0.166667,0,0.797316,0.4375,0.124402,0.074132,0.352632,0.599119,0.771249,0.397912,0.620223,0.614213,0.620223,0.699533,Jogging
0.176471,0.321429,0.464286,0.346154,0.481481,0.409091,0.521739,0.37037,0.21875,0.282051,0.393939,0.354839,0.458333,0.347826,0.461538,0.36,0.684211,0.307692,0.266667,0,0.285714,0.36,0.32,0.3,0.538462,0.354839,0.518519,0.545455,0.47619,0.166667,0,0.789912,0.46657,0.098246,0.101351,0.605263,0.609398,0.775446,0.37007,0.633758,0.615228,0.633758,0.692787,Jogging
0.196078,0.428571,0.392857,0.346154,0.185185,0.5,0.521739,0.296296,0.375,0.333333,0.212121,0.322581,0.375,0.391304,0.346154,0.32,0.684211,0.423077,0.366667,0,0.285714,0.4,0.4,0.9,0.384615,0.290323,0.37037,0.272727,0.428571,0.229167,0,0.888478,0.440407,0.107895,0.078521,0.705263,0.656388,0.79958,0.410673,0.694268,0.620305,0.694268,0.790348,Jogging
0.215686,0.357143,0.214286,0.384615,0.259259,0.590909,0.652174,0.444444,0.25,0.230769,0.30303,0.354839,0.5,0.304348,0.307692,0.32,0.578947,0.538462,0.366667,0,0.142857,0.28,0.24,0.9,0.384615,0.387097,0.481481,0.454545,0.619048,0.1875,0,0.840814,0.531977,0.109023,0.081081,0.264912,0.650514,0.810073,0.367749,0.654459,0.620305,0.654459,0.73534,Jogging
0.235294,0.5,0.428571,0.346154,0.259259,0.409091,0.434783,0.37037,0.375,0.179487,0.30303,0.483871,0.458333,0.521739,0.230769,0.44,0.315789,0.461538,0.333333,0,0.314286,0.36,0.52,0.45,0.384615,0.322581,0.333333,0.636364,0.333333,0.229167,0,0.801018,0.459302,0.135088,0.071745,0.131579,0.582232,0.795383,0.406032,0.611465,0.620305,0.611465,0.690711,Jogging
0.235294,0.392857,0.25,0.423077,0.444444,0.636364,0.26087,0.407407,0.28125,0.205128,0.272727,0.419355,0.416667,0.478261,0.307692,0.4,0.631579,0.384615,0.2,0,0.314286,0.52,0.32,0.25,0.730769,0.354839,0.259259,0.409091,0.47619,0.1875,0,0.815363,0.424419,0.131579,0.109459,0.7,0.58884,0.780693,0.37819,0.601911,0.610152,0.601911,0.702647,Jogging
0.215686,0.392857,0.392857,0.307692,0.296296,0.409091,0.478261,0.333333,0.53125,0.205128,0.272727,0.322581,0.375,0.565217,0.5,0.36,0.315789,0.384615,0.333333,0,0.342857,0.36,0.2,0.4,0.461538,0.258065,0.444444,0.5,0.52381,0.291667,0,0.819528,0.556686,0.152632,0.098069,0.410526,0.642438,0.763903,0.454756,0.666401,0.596954,0.666401,0.734302,Jogging
0.215686,0.321429,0.5,0.269231,0.407407,0.318182,0.521739,0.518519,0.375,0.153846,0.393939,0.290323,0.25,0.391304,0.269231,0.4,0.631579,0.384615,0.533333,0,0.228571,0.28,0.56,0.7,0.384615,0.354839,0.222222,0.590909,0.333333,0.291667,0,0.867654,0.517442,0.243608,0.083641,0.152632,0.625551,0.819517,0.437355,0.644108,0.640609,0.644108,0.766995,Jogging
0.235294,0.25,0.25,0.384615,0.444444,0.454545,0.608696,0.518519,0.25,0.179487,0.212121,0.290323,0.333333,0.347826,0.538462,0.44,0.736842,0.307692,0.366667,0,0.114286,0.36,0.52,0.55,0.384615,0.225806,0.37037,0.5,0.47619,0.375,0,0.853771,0.607558,0.267368,0.088515,0.794737,0.642438,0.741868,0.450116,0.642516,0.582741,0.642516,0.737416,Jogging
0.196078,0.214286,0.321429,0.307692,0.481481,0.772727,0.478261,0.444444,0.1875,0.230769,0.242424,0.290323,0.333333,0.521739,0.461538,0.28,1,0.346154,0.333333,0,0.2,0.24,0.32,0.7,0.346154,0.387097,0.37037,0.454545,0.857143,0.208333,0,0.838963,0.572674,0.125438,0.08949,0.278947,0.643906,0.728227,0.395592,0.64172,0.560406,0.64172,0.717177,Jogging
0.176471,0.214286,0.357143,0.538462,0.481481,0.5,0.73913,0.296296,0.15625,0.179487,0.363636,0.354839,0.416667,0.391304,0.384615,0.32,0.368421,0.576923,0.3,0,0.228571,0.12,0.36,0.55,0.5,0.258065,0.296296,0.636364,0.714286,0.270833,0,0.825081,0.609012,0.212029,0.100902,0.377194,0.608664,0.821616,0.411833,0.609076,0.641624,0.609076,0.713544,Jogging
0.235294,0.214286,0.464286,0.346154,0.407407,0.363636,0.521739,0.481481,0.3125,0.128205,0.181818,0.451613,0.458333,0.391304,0.576923,0.36,0.421053,0.384615,0.4,0,0.085714,0.48,0.4,0.55,0.5,0.225806,0.407407,0.727273,0.380952,0.208333,0,0.807959,0.517442,0.164474,0.069498,0.415789,0.620411,0.734523,0.36891,0.636943,0.570558,0.636943,0.685003,Jogging
0.196078,0.25,0.214286,0.538462,0.444444,0.590909,0.565217,0.37037,0.1875,0.179487,0.212121,0.290323,0.375,0.391304,0.576923,0.36,0.473684,0.423077,0.366667,0,0.228571,0.44,0.44,0.25,0.346154,0.354839,0.37037,0.545455,0.666667,0.229167,0,0.857473,0.534884,0.158947,0.080541,0.731579,0.636564,0.752361,0.425754,0.636943,0.589848,0.636943,0.736378,Jogging
0.176471,0.214286,0.392857,0.461538,0.444444,0.636364,0.695652,0.259259,0.25,0.128205,0.30303,0.290323,0.416667,0.478261,0.538462,0.4,0.421053,0.5,0.366667,0,0.2,0.36,0.48,0.4,0.653846,0.354839,0.222222,0.454545,0.47619,0.25,0,0.820916,0.5,0.158947,0.083784,0.521053,0.590308,0.750262,0.392111,0.583599,0.585787,0.583599,0.6959,Jogging
0.156863,0.107143,0.142857,0.346154,0.444444,0.454545,0.26087,0.222222,0.15625,0.102564,0.151515,0.129032,0.125,0.304348,0.346154,0.52,0.526316,0.307692,0.133333,0,0.085714,0.12,0.32,0.2,0.307692,0.354839,0.259259,0.363636,0.47619,0.125,0,0.722351,0.590116,0.202632,0.085135,0.121053,0.389868,0.43022,0.226218,0.579618,0.53401,0.579618,0.444733,Jogging
0.254902,0.392857,0.321429,0.423077,0.481481,0.5,0.347826,0.222222,0.3125,0.282051,0.30303,0.354839,0.375,0.565217,0.423077,0.48,0.526316,0.423077,0.233333,0,0.314286,0.32,0.4,0.45,0.423077,0.322581,0.62963,0.409091,0.333333,0.208333,0,0.813975,0.501453,0.112632,0.114595,0.521053,0.571953,0.719832,0.383991,0.588376,0.556345,0.588376,0.679294,Jogging
0.254902,0.607143,0.285714,0.269231,0.222222,0.363636,0.304348,0.296296,0.46875,0.333333,0.424242,0.290323,0.375,0.434783,0.230769,0.48,0.526316,0.307692,0.366667,0,0.4,0.56,0.68,0.4,0.423077,0.290323,0.259259,0.409091,0.285714,0.166667,0,0.854234,0.361919,0.114036,0.085885,0.478947,0.621145,0.813221,0.407193,0.655255,0.640609,0.655255,0.758692,Jogging
0.235294,0.357143,0.428571,0.384615,0.444444,0.227273,0.086957,0.259259,0.46875,0.384615,0.363636,0.387097,0.416667,0.434783,0.230769,0.32,0.631579,0.230769,0.2,0,0.342857,0.6,0.64,0.5,0.307692,0.322581,0.37037,0.181818,0.333333,0.208333,0,0.844979,0.417151,0.069474,0.097297,0.373684,0.63583,0.834208,0.428074,0.680732,0.647716,0.680732,0.766476,Jogging
0.235294,0.464286,0.357143,0.307692,0.222222,0.454545,0.521739,0.407407,0.28125,0.333333,0.242424,0.387097,0.458333,0.521739,0.269231,0.28,0.578947,0.230769,0.433333,0,0.342857,0.52,0.52,0.35,0.5,0.258065,0.518519,0.181818,0.47619,0.1875,0,0.864415,0.440407,0.126316,0.117375,0.35,0.619677,0.821616,0.417633,0.640924,0.633503,0.640924,0.756617,Jogging
0.235294,0.5,0.321429,0.384615,0.259259,0.181818,0.391304,0.555556,0.3125,0.230769,0.363636,0.258065,0.375,0.478261,0.269231,0.32,0.526316,0.346154,0.4,0,0.371429,0.48,0.44,0.65,0.307692,0.290323,0.333333,0.454545,0.380952,0.1875,0,0.885701,0.417151,0.137895,0.148402,0.389474,0.633627,0.842602,0.415313,0.664013,0.659898,0.664013,0.78412,Jogging
0.254902,0.428571,0.25,0.307692,0.296296,0.409091,0.434783,0.296296,0.28125,0.435897,0.333333,0.354839,0.333333,0.434783,0.461538,0.24,0.421053,0.346154,0.466667,0,0.285714,0.44,0.28,0.55,0.538462,0.387097,0.259259,0.363636,0.380952,0.270833,0,0.850995,0.542151,0.103008,0.118919,0.878947,0.675477,0.828961,0.452436,0.699045,0.651777,0.699045,0.78412,Jogging
0.215686,0.321429,0.392857,0.230769,0.444444,0.363636,0.304348,0.37037,0.375,0.384615,0.30303,0.387097,0.458333,0.434783,0.307692,0.4,0.578947,0.307692,0.3,0,0.4,0.52,0.4,0.4,0.384615,0.258065,0.296296,0.409091,0.380952,0.291667,0,0.838501,0.510174,0.110931,0.083483,0.210526,0.666667,0.802728,0.490719,0.69586,0.627411,0.69586,0.773223,Jogging
0.156863,0.285714,0.357143,0.423077,0.481481,0.590909,0.391304,0.518519,0.15625,0.25641,0.242424,0.387097,0.416667,0.304348,0.423077,0.48,0.631579,0.307692,0.4,0,0.285714,0.4,0.24,0.6,0.307692,0.225806,0.333333,0.727273,0.571429,0.25,0,0.847756,0.582849,0.231579,0.105226,0.852632,0.611601,0.755509,0.444316,0.619427,0.591878,0.619427,0.729113,Jogging
0.215686,0.25,0.428571,0.461538,0.333333,0.545455,0.391304,0.37037,0.34375,0.205128,0.30303,0.258065,0.5,0.521739,0.461538,0.4,0.421053,0.269231,0.5,0,0.342857,0.44,0.36,0.55,0.307692,0.387097,0.37037,0.363636,0.714286,0.166667,0,0.831559,0.475291,0.151579,0.074646,0.447368,0.601322,0.758657,0.411833,0.613854,0.595939,0.613854,0.707836,Jogging
0.117647,0.25,0.392857,0.5,0.666667,0.545455,0.434783,0.444444,0.1875,0.179487,0.272727,0.354839,0.458333,0.521739,0.384615,0.4,0.526316,0.346154,0.3,0,0.228571,0.24,0.44,0.55,0.307692,0.354839,0.518519,0.454545,0.666667,0.1875,0,0.825081,0.56686,0.370526,0.125096,0.278947,0.575624,0.775446,0.394432,0.569268,0.606091,0.569268,0.687597,Jogging
0.156863,0.392857,0.428571,0.423077,0.296296,0.409091,0.478261,0.333333,0.375,0.25641,0.333333,0.225806,0.5,0.347826,0.615385,0.24,0.578947,0.269231,0.333333,0,0.257143,0.48,0.44,0.55,0.269231,0.354839,0.407407,0.636364,0.380952,0.166667,0,0.841277,0.472384,0.152632,0.082504,0.8,0.610132,0.783841,0.392111,0.631369,0.615228,0.631369,0.719772,Jogging
0.215686,0.5,0.25,0.461538,0.555556,0.363636,0.391304,0.37037,0.25,0.205128,0.181818,0.548387,0.458333,0.565217,0.461538,0.28,0.526316,0.153846,0.333333,0,0.4,0.28,0.24,0.75,0.269231,0.483871,0.333333,0.636364,0.285714,0.208333,0,0.798242,0.492733,0.142583,0.091892,0.847368,0.567548,0.756558,0.408353,0.574841,0.591878,0.574841,0.675143,Jogging
0.176471,0.357143,0.321429,0.384615,0.333333,0.454545,0.521739,0.37037,0.375,0.230769,0.242424,0.354839,0.458333,0.434783,0.307692,0.48,0.473684,0.5,0.366667,0,0.228571,0.36,0.52,0.45,0.461538,0.387097,0.222222,0.272727,0.428571,0.395833,0,0.857011,0.601744,0.131579,0.067684,0.250878,0.647577,0.763903,0.469838,0.660032,0.587817,0.660032,0.758692,Jogging
0.156863,0.464286,0.321429,0.346154,0.333333,0.590909,0.304348,0.37037,0.3125,0.333333,0.363636,0.290323,0.458333,0.304348,0.346154,0.36,0.631579,0.538462,0.166667,0,0.285714,0.4,0.32,0.6,0.538462,0.258065,0.444444,0.363636,0.428571,0.229167,0,0.867191,0.502907,0.111404,0.080227,0.3,0.653451,0.803778,0.394432,0.679936,0.628426,0.679936,0.765439,Jogging
0.176471,0.428571,0.357143,0.461538,0.37037,0.227273,0.608696,0.481481,0.34375,0.128205,0.393939,0.322581,0.375,0.478261,0.269231,0.36,0.631579,0.423077,0.233333,0,0.257143,0.32,0.36,0.5,0.538462,0.290323,0.37037,0.5,0.52381,0.25,0,0.842203,0.550872,0.189474,0.06683,0.521053,0.58884,0.804827,0.415313,0.598726,0.622335,0.598726,0.719253,Jogging
0.137255,0.357143,0.571429,0.307692,0.37037,0.545455,0.391304,0.296296,0.15625,0.410256,0.424242,0.290323,0.333333,0.434783,0.5,0.24,0.578947,0.384615,0.4,0,0.257143,0.48,0.28,0.5,0.461538,0.387097,0.37037,0.454545,0.428571,0.229167,0,0.822767,0.52907,0.076316,0.071124,0.589474,0.608664,0.793284,0.403712,0.650478,0.626396,0.650478,0.722366,Jogging
